job_name,job_statement,parent_job,job_coverage,module_file,source_assembly,module_status,module_note,job_notes
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-overview.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-nfs.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-cross-sub-overview.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-cross-sub-dynamic-provisioning-procedure.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-cross-sub-dynamic-pre-provisioning-pv-pvc-procedure.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-file-static-provisioning-procedure.adoc,storage/container_storage_interface/persistent-storage-csi-azure-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-stack-hub-overview.adoc,storage/container_storage_interface/persistent-storage-csi-azure-stack-hub.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-overview.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-sc-zrs.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-perf-plus.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-perf-plus-overview.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-perf-plus-limits.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-perf-plus-sc.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-azure-disk-perf-plus-create-new-disk-by-snapshot-clone.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-byok.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/machineset-azure-ultra-disk.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/machineset-creating-azure-ultra-disk.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/machineset-troubleshooting-azure-ultra-disk.adoc,storage/container_storage_interface/persistent-storage-csi-azure.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-cinder-overview.adoc,storage/container_storage_interface/persistent-storage-csi-cinder.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-cinder-storage-class.adoc,storage/container_storage_interface/persistent-storage-csi-cinder.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-cloning-overview.adoc,storage/container_storage_interface/persistent-storage-csi-cloning.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-cloning-provisioning.adoc,storage/container_storage_interface/persistent-storage-csi-cloning.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-aws-ebs-overview.adoc,storage/container_storage_interface/persistent-storage-csi-ebs.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-eusc.adoc,storage/container_storage_interface/persistent-storage-csi-ebs.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-pd-overview.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-pd-reduce-permissions.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-pd-storage-class-ref.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-hyperdisk-overview.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-hyperdisk-limitations.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-hyperdisk-ha-overview.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-hyperdisk-storage-pools-overview.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-hyperdisk-storage-pools-procedure.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-pd-encrypted-pv.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-images-snapshot-class-overview.adoc,storage/container_storage_interface/persistent-storage-csi-gcp-pd.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-google-cloud-file-overview.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-file-install-overview.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-filestore-wif.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-file-install.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-google-cloud-file-create-sc.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-gcp-filestore-nfs-export-options.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-google-cloud-file-delete-instances.adoc,storage/container_storage_interface/persistent-storage-csi-google-cloud-file.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-group-snapshots-overview.adoc,storage/container_storage_interface/persistent-storage-csi-group-snapshots.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-group-snapshots-limitations.adoc,storage/container_storage_interface/persistent-storage-csi-group-snapshots.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-group-snapshot-create-admin.adoc,storage/container_storage_interface/persistent-storage-csi-group-snapshots.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-group-snapshots-create.adoc,storage/container_storage_interface/persistent-storage-csi-group-snapshots.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-group-snapshots-restore.adoc,storage/container_storage_interface/persistent-storage-csi-group-snapshots.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-ibm-vpc-block-overview.adoc,storage/container_storage_interface/persistent-storage-csi-ibm-cloud-vpc-block.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-ibm-powervs-block-intro.adoc,storage/container_storage_interface/persistent-storage-csi-ibm-powervs-block.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-ibm-powervs-block-overview.adoc,storage/container_storage_interface/persistent-storage-csi-ibm-powervs-block.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-overview.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-limitations.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-dynamic-provisioning-overview.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-dynamic-provisioning-console.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-dynamic-provisioning.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-manila-share-access-rules.adoc,storage/container_storage_interface/persistent-storage-csi-manila.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-migration-overview.adoc,storage/container_storage_interface/persistent-storage-csi-migration.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-migration-sc.adoc,storage/container_storage_interface/persistent-storage-csi-migration.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-sc-overview.adoc,storage/container_storage_interface/persistent-storage-csi-sc-manage.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-sc-managing.adoc,storage/container_storage_interface/persistent-storage-csi-sc-manage.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-sc-managing-cli.adoc,storage/container_storage_interface/persistent-storage-csi-sc-manage.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-sc-multiple-none.adoc,storage/container_storage_interface/persistent-storage-csi-sc-manage.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/dynamic-provisioning-change-default-class.adoc,storage/container_storage_interface/persistent-storage-csi-sc-manage.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/persistent-storage-csi-secrets-store-driver-overview.adoc,storage/container_storage_interface/persistent-storage-csi-secrets-store.adoc,existing,persistent,1 sub-jobs
Understand persistent storage,"When I'm working with persistent storage, I want to understand the PV/PVC lifecycle, so that I can properly manage storage provisioning and cleanup.",,full,modules/secrets-store-providers.adoc,storage/container_storage_interface/persistent-storage-csi-secrets-store.adoc,existing,persistent,1 sub-jobs
