job_name,job_statement,parent_job,job_coverage,module_file,source_assembly,module_status,module_note,job_notes
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-installing-numa-resources-operator-console.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-creating-nrop-cr.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-creating-nrop-cr-hosted-control-plane.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-configuring-node-groups-for-the-numaresourcesoperator.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-configuring-kubelet-nro.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-configuring-single-numa-policy.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-deploying-the-numa-aware-scheduler.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads > Install and Configure NUMA Resources Operator,Schedule NUMA-Aware Workloads,full,modules/cnf-configuring-nrop-on-schedlable-control-planes.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages,full,modules/what-huge-pages-do.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,"ifeval context dispatch: source assembly context 'huge-pages' matches one of the module's ==  branches (huge-pages, virt-using-huge-pages-with-vms); the job map must render this module under that context",orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages,full,modules/how-huge-pages-are-consumed-by-apps.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages > Understand Huge Pages Fundamentals,Configure Huge Pages,full,modules/consuming-huge-pages-resource-using-the-downward-api.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages,full,modules/configuring-huge-pages.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages,full,modules/disabling-transparent-huge-pages.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages,full,modules/cnf-configuring-huge-pages.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages > Allocate Huge Pages of Specific Sizes,Configure Huge Pages,full,modules/cnf-allocating-multiple-huge-page-sizes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-understanding-low-latency.adoc,scalability_and_performance/cnf-understanding-low-latency.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-about-hyperthreading-for-low-latency-and-real-time-applications.adoc,scalability_and_performance/cnf-understanding-low-latency.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-create-performance-profiles.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-about-the-profile-creator-tool.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-creating-mcp-for-ppc.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-running-the-performance-creator-profile.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-running-the-performance-creator-profile-offline.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-performance-profile-creator-arguments.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-configuring-workload-hints.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-configuring-power-saving-for-nodes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-protecting-low-latency-workloads.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-about-irq-affinity-setting.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-configure_for_irq_dynamic_load_balancing.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-memory-optimization.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-create-performance-profiles-hosted-cp.adoc,scalability_and_performance/cnf-tuning-low-latency-hosted-cp-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/apply-performance-profile-hosted-cluster.adoc,scalability_and_performance/cnf-tuning-low-latency-hosted-cp-nodes-with-perf-profile.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-debugging-low-latency-cnf-tuning-status.adoc,scalability_and_performance/cnf-debugging-low-latency-tuning-status.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning > Configure Low-Latency Tuning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/cnf-debugging-low-latency-cnf-tuning-status-machineconfigpools.adoc,scalability_and_performance/cnf-debugging-low-latency-tuning-status.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/enabling-workload-partitioning.adoc,scalability_and_performance/enabling-workload-partitioning.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/create-perf-profile-workload-partitioning.adoc,scalability_and_performance/enabling-workload-partitioning.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning > Enable Workload Partitioning,Apply Low-Latency Tuning and Workload Partitioning,full,modules/ztp-enabling-workload-partitioning-sno.adoc,edge_computing/ztp-reference-cluster-configuration-for-vdu.adoc,full,workload partitioning on single-node OpenShift,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks,full,modules/nodes-cluster-worker-latency-profiles-about.adoc,scalability_and_performance/scaling-worker-latency-profiles.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks,full,modules/nodes-cluster-worker-latency-profiles-using-at-creation.adoc,scalability_and_performance/scaling-worker-latency-profiles.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks,full,modules/nodes-cluster-worker-latency-profiles-using.adoc,scalability_and_performance/scaling-worker-latency-profiles.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks > Apply Worker Latency Profiles,Configure Worker Latency Profiles for High-Latency Networks,full,modules/nodes-cluster-worker-latency-profiles-examining.adoc,scalability_and_performance/scaling-worker-latency-profiles.adoc,full,,orphan: parent job is owned by the Optimize category (maps/ocp/optimize_coverage_map.csv); create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-telco-ran-software-versions.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-gitops-ztp-max-spoke-clusters.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-acm-installing-disconnected-rhacm.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-acm-adding-images-to-mirror-registry.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-enabling-assisted-installer-service-on-bare-metal.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-configuring-the-cluster-for-a-disconnected-environment.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM > Configure RHACM for Telco Deployments,Manage Multiple Telco Clusters with RHACM,full,modules/ztp-configuring-the-hub-cluster-to-use-unauthenticated-registries.adoc,edge_computing/ztp-preparing-the-hub-cluster.adoc,full,,orphan: parent job is owned by the Administer category; create the job map but wire it into nothing here.
