job_name,job_statement,parent_job,job_coverage,module_file,source_assembly,module_status,module_note,job_notes
Reference image registry configuration,"When I need custom resource (CR) field values or platform-specific storage parameters for OpenShift's internal image registry, I want consolidated reference material, so I can look up configuration options without searching multiple assemblies.",,partial,modules/registry-integrated-openshift-registry.adoc,registry/index.adoc,partial,concept: what the integrated registry is; scene-setting for the parameter references,"Partial. The reference material exists but is scattered exactly as the job statement describes: Image Registry Operator parameters live in registry/configuring-registry-operator.adoc, platform storage parameters live across eight separate registry/configuring_registry_storage/ assemblies, and there is no consolidated reference assembly today. Coverage is further limited by the platform gaps in sub-job 12.2."
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-operator-configuration-resource-overview.adoc,registry/configuring-registry-operator.adoc,full,reference: the canonical Image Registry Operator configuration parameter table -- the core of this job,
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-operator-distribution-across-availability-zones.adoc,registry/configuring-registry-operator.adoc,full,reference: topologySpreadConstraints and availability zone distribution defaults,
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-removed.adoc,registry/configuring-registry-operator.adoc,partial,concept: explains the Removed managementState value the parameter table refers to,
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-change-management-state.adoc,registry/configuring_registry_storage/configuring-registry-storage-baremetal.adoc,partial,procedure: how to set managementState; procedural companion to the parameter reference,
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-operator-config-resources-storage-credentials.adoc,registry/configuring-registry-operator.adoc,partial,"procedure: documents the spec.storage credential fields, but as a procedure rather than a table",
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/registry-operator-default-crd.adoc,registry/configuring-registry-operator.adoc,partial,"procedure: documents the defaultRoute parameter, but as a procedure",
Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration > 12.1 Image Registry Operator configuration parameters,Reference image registry configuration,full,modules/images-configuration-cas.adoc,registry/configuring-registry-operator.adoc,partial,"procedure: documents additionalTrustedCA, but as a procedure",
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/installation-registry-storage-config.adoc,registry/configuring_registry_storage/configuring-registry-storage-baremetal.adoc,full,"concept: the shared storage configuration overview; carries ifeval dispatch on installing-aws-user-infra and installing-restricted-networks-aws, neither of which fires under this assembly's context","Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-configuration-resource-overview-aws-s3.adoc,registry/configuring_registry_storage/configuring-registry-storage-aws-user-infrastructure.adoc,full,reference: AWS S3 parameter table,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-configuration-resource-overview-gcp-gcs.adoc,registry/configuring_registry_storage/configuring-registry-storage-gcp-user-infrastructure.adoc,full,reference: GCP GCS parameter table,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-configuration-resource-overview-openstack-swift.adoc,registry/configuring_registry_storage/configuring-registry-storage-openstack-user-infrastructure.adoc,full,reference: RHOSP Swift parameter table,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-config-resources-secret-aws.adoc,registry/configuring_registry_storage/configuring-registry-storage-aws-user-infrastructure.adoc,partial,"procedure: AWS secret fields; title collides with the -azure, -gcp and -openstack variants","Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-config-resources-secret-azure.adoc,registry/configuring_registry_storage/configuring-registry-storage-azure-user-infrastructure.adoc,partial,"procedure: Azure secret fields -- the closest thing to an Azure parameter reference, since no Azure parameter table module exists; title collides with the other three secret modules","Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-config-resources-secret-gcp.adoc,registry/configuring_registry_storage/configuring-registry-storage-gcp-user-infrastructure.adoc,partial,procedure: GCP secret fields; title collides with the other three secret modules,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-operator-config-resources-secret-openstack.adoc,registry/configuring_registry_storage/configuring-registry-storage-openstack-user-infrastructure.adoc,partial,procedure: RHOSP secret fields; title collides with the other three secret modules,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,modules/registry-configuring-registry-storage-swift-trust.adoc,registry/configuring_registry_storage/configuring-registry-storage-openstack-user-infrastructure.adoc,partial,procedure: Image Registry Operator redirect configuration for Swift,"Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration > 12.2 Platform-specific storage parameters,Reference image registry configuration,partial,,,gap,"GAP: no Image Registry Operator parameter reference module exists for Azure Blob storage, vSphere, bare metal, Nutanix or Red Hat OpenShift Data Foundation. Those platforms have procedures in registry/configuring_registry_storage/ but no parameter table equivalent to registry-operator-configuration-resource-overview-aws-s3.adoc.","Partial. Image Registry Operator parameter reference tables exist only for AWS S3, {gcp-short} GCS and {rh-openstack} Swift. There is no equivalent parameter reference for Azure Blob storage, vSphere, bare metal, Nutanix or {rh-storage}; for those platforms only procedures exist. Separately, registry-operator-config-resources-secret-aws, -azure, -gcp and -openstack all carry the identical section title ""Configuring a secret for the Image Registry Operator"". Their IDs are distinct (each is suffixed with _{context}), but rendering all four in one job map produces four identically titled sections that need disambiguating."
Reference SDK extensions and API documentation,"When developing advanced plugins, I want to reference SDK extensions and API documentation, so I can implement complex plugin features correctly.",,full,modules/dynamic-plugin-sdk-extensions.adoc,web_console/dynamic-plugin/dynamic-plugins-reference.adoc,full,concept: the full console.* extension type reference (1487 lines of tables) -- the core of this job,
Reference SDK extensions and API documentation,"When developing advanced plugins, I want to reference SDK extensions and API documentation, so I can implement complex plugin features correctly.",,full,modules/dynamic-plugin-api.adoc,web_console/dynamic-plugin/dynamic-plugins-reference.adoc,full,reference: the full dynamic plugin API reference (hooks and components) -- the core of this job,
Reference SDK extensions and API documentation,"When developing advanced plugins, I want to reference SDK extensions and API documentation, so I can implement complex plugin features correctly.",,full,modules/troubleshooting-dynamic-plugin.adoc,web_console/dynamic-plugin/dynamic-plugins-reference.adoc,partial,reference: troubleshooting; adjacent to the SDK and API reference rather than part of it,
Reference SDK extensions and API documentation,"When developing advanced plugins, I want to reference SDK extensions and API documentation, so I can implement complex plugin features correctly.",,full,modules/dynamic-plug-in-development.adoc,web_console/dynamic-plugin/dynamic-plugins-get-started.adoc,partial,procedure: local development setup a developer needs before the extension and API references are usable,
Reference SDK extensions and API documentation,"When developing advanced plugins, I want to reference SDK extensions and API documentation, so I can implement complex plugin features correctly.",,full,modules/dynamic-plugin-localization.adoc,web_console/dynamic-plugin/overview-dynamic-plugin.adoc,partial,"procedure: react-i18next translation, referenced by several console.* extension types",
