job_name,job_statement,parent_job,job_coverage,module_file,source_assembly,module_status,module_note,job_notes
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/nodes-nodes-resources-cpus-reserve.adoc,nodes/nodes/nodes-nodes-resources-cpus.adoc,full,reserving CPUs for system/housekeeping via KubeletConfig,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-cpu-infra-container.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,restricting infra containers to reserved CPUs,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/restricting-cnf-cpu-infra-container.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-enabling-cpu-isolation-for-executed-processes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-disabling-cpu-isolation-for-executed-processes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-troubleshooting-exec-cpu-affinity.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-troubleshooting-exec-cpu-affinity-reference.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-configuring-hyperthreading-for-a-cluster.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,SMT/hyperthreading affects which CPUs can be isolated,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/disabling-hyperthreading-for-low-latency-applications.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-node-tuning-operator-creating-pod-with-guaranteed-qos-class.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,Guaranteed QoS is the precondition for exclusive CPU pinning,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-node-tuning-operator-disabling-cpu-load-balancing-for-dpdk.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-disabling-cpu-cfs-quota.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-configuring-high-priority-workload-pods.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/cnf-configuring-workload-hints.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,partial,workload hints select the CPU/power tuning mode but the module does not walk through the isolated/reserved CPU split itself,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/optimizing-by-encapsulation.adoc,scalability_and_performance/optimization/optimizing-cpu-usage.adoc,partial,"mount namespace encapsulation reduces CPU overhead; adjacent to, not part of, dedicated CPU allocation",
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/enabling-encapsulation.adoc,scalability_and_performance/optimization/optimizing-cpu-usage.adoc,partial,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/supporting-encapsulation.adoc,scalability_and_performance/optimization/optimizing-cpu-usage.adoc,partial,,
Configure CPU Isolation for Latency-Sensitive Workloads,"When running CPU-intensive workloads, I want to enable dedicated CPU allocation, so I can ensure predictable performance for latency-sensitive applications.",,full,modules/running-services-with-encapsulation.adoc,scalability_and_performance/optimization/optimizing-cpu-usage.adoc,partial,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-about-numa-aware-scheduling.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-numa-resource-scheduling-strategies.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-installing-numa-resources-operator-cli.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-installing-numa-resources-operator-console.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-configuring-single-numa-policy.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-managing-ha-nrop-scheduler.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-customizing-schedulder-ha-nro.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-disabling-schedulder-ha-nro.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-verifying-schedulder-ha-status.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-sample-single-numa-policy-from-pp.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-configuring-kubelet-nro.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-scheduling-numa-aware-workloads-overview.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-creating-nrop-cr.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-creating-nrop-cr-hosted-control-plane.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-deploying-the-numa-aware-scheduler.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-scheduling-numa-aware-workloads.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-nrop-support-schedulable-resources.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-configuring-nrop-on-schedlable-control-planes.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-configuring-node-groups-for-the-numaresourcesoperator.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-topology-aware-scheduler-scalability.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-optimizing-topology-aware-scheduler-large-clusters.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-troubleshooting-numa-aware-workloads.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-reporting-more-exact-reource-availability.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-scheduling-exact-based-on-reource.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-checking-numa-aware-scheduler-logs.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-troubleshooting-resource-topo-exporter.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-troubleshooting-missing-rte-config-maps.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/cnf-about-collecting-nro-data.adoc,scalability_and_performance/cnf-numa-aware-scheduling.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/topology-manager-policies.adoc,scalability_and_performance/using-cpu-manager.adoc,full,kubelet Topology Manager policies incl. single-numa-node,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/setting-up-topology-manager.adoc,scalability_and_performance/using-cpu-manager.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/pod-interactions-with-topology-manager.adoc,scalability_and_performance/using-cpu-manager.adoc,full,,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/post-install-topology-manager.adoc,post_installation_configuration/node-tasks.adoc,partial,day-2 pointer only,
Schedule NUMA-Aware Workloads,"When deploying NUMA-sensitive applications, I want to schedule pods with NUMA topology awareness, so I can optimize memory access latency.",,full,modules/psap-node-feature-discovery-using-topology-updater.adoc,hardware_enablement/psap-node-feature-discovery-operator.adoc,partial,supplies the NodeResourceTopology CRs the NUMA-aware scheduler consumes; covered in depth by JOB 61,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/what-huge-pages-do.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,ifeval-dispatch; ifeval branches are huge-pages / virt-using-huge-pages-with-vms - source assembly context 'huge-pages' matches a branch,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/how-huge-pages-are-consumed-by-apps.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/consuming-huge-pages-resource-using-the-downward-api.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/configuring-huge-pages.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,boot-time allocation at node level,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/disabling-transparent-huge-pages.adoc,scalability_and_performance/what-huge-pages-do-and-how-they-are-consumed-by-apps.adoc,full,,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/cnf-configuring-huge-pages.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,huge pages via the performance profile,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/cnf-allocating-multiple-huge-page-sizes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/configuring-kernal-page-size.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,partial,"64k kernel page size is adjacent memory tuning, not huge pages proper",
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/cnf-memory-optimization.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,partial,broader memory tuning context for huge pages,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/post-install-huge-pages.adoc,post_installation_configuration/node-tasks.adoc,partial,day-2 pointer only,
Configure Huge Pages,"When running memory-intensive applications, I want to configure huge pages support, so I can reduce TLB pressure and improve memory performance.",,full,modules/nw-sriov-huge-pages.adoc,networking/hardware_networks/configuring-sriov-device.adoc,partial,huge pages requirement for SR-IOV/DPDK workloads only; not general huge pages configuration,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-understanding-low-latency.adoc,scalability_and_performance/cnf-understanding-low-latency.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-about-hyperthreading-for-low-latency-and-real-time-applications.adoc,scalability_and_performance/cnf-understanding-low-latency.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-create-performance-profiles.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-about-the-profile-creator-tool.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-creating-mcp-for-ppc.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-gathering-data-about-cluster-using-must-gather.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-running-the-performance-creator-profile.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-running-the-performance-creator-profile-offline.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-performance-profile-creator-arguments.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/installation-openstack-ovs-dpdk-performance-profile.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,OpenStack/OVS-DPDK performance profile example,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-telco-ran-reference-design-performance-profile-template.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-telco-core-reference-design-performance-profile-template.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-use-device-interrupt-processing-for-isolated-cpus.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-configuring-power-saving-for-nodes.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-protecting-low-latency-workloads.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-managing-device-interrupt-processing-for-guaranteed-pod-isolated-cpus.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-about-irq-affinity-setting.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-configure_for_irq_dynamic_load_balancing.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-adjusting-nic-queues-with-the-performance-profile.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-verifying-queue-status.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-logging-associated-with-adjusting-nic-queues.adoc,scalability_and_performance/cnf-tuning-low-latency-nodes-with-perf-profile.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/enabling-workload-partitioning.adoc,scalability_and_performance/enabling-workload-partitioning.adoc,full,core workload partitioning enablement,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/create-perf-profile-workload-partitioning.adoc,scalability_and_performance/enabling-workload-partitioning.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-scheduling-workload-onto-worker-with-real-time-capabilities.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,,
Apply Low-Latency Tuning and Workload Partitioning,"When deploying latency-sensitive workloads, I want to apply low-latency tuning and workload partitioning, so I can achieve deterministic performance.",,full,modules/cnf-disabling-interrupt-processing-for-individual-pods.adoc,scalability_and_performance/cnf-provisioning-low-latency-workloads.adoc,full,,
