job_name,job_statement,parent_job,job_coverage,module_file,source_assembly,module_status,module_note,job_notes
Monitor Network Performance > 10.4 Monitor Cluster Network Operator Status,Verify CNO and DNS Operator health.,Monitor Network Performance,full,modules/nw-dns-operator-status.adoc,networking/networking_operators/dns-operator.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-network-traffic-overview-view.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-working-with-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-configuring-options-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-working-with-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-configuring-options-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-working-with-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-configuring-options-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,Monitor network traffic by using the Network Observability Operator.,Monitor Network Performance,full,modules/network-observability-quickfilter.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-health-dashboard-overview.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-health-alerts-overview.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-viewing-alerts.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-disabling-health-alerts.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-rate-limit-alert.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/network-observability-ebpf-agent-alert.adoc,observability/network_observability/network-observability-operator-monitoring.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.1 Monitor Network Observability Operator health,Monitor the health of the Network Observability Operator.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/nw-view-status-configuration-network-observability-operator.adoc,observability/network_observability/understanding-network-observability-operator.adoc,full,,"Duplicate: the same job is repeated in the CSV as ""Network Observability Deployment and Management > - 11.13 Monitor Network Observability operator health"". Build it once here."
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-must-gather.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-after-installation.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-flowlogs-pipeline-kafka.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-network-flow.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-controller-manager-pod-out-of-memory.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-query-loki-manually.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-loki-resource-exhausted.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-loki-empty-ring.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-loki-tenant-rate-limit.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
Monitor Network Performance > 10.5.2 Detect and Investigate network observability Issues,Detect and investigate Network Observability issues.,Monitor Network Performance > 10.5 Monitor Network Traffic with network observability,full,modules/troubleshooting-network-observability-loki-large-query-timeout.adoc,observability/network_observability/troubleshooting-network-observability.adoc,full,,
"Observe, audit, and review policy enforcement","When I must prove controls work or confirm what is deployed, I need audit logging, admin-policy metrics, and ways to inspect policy objects—so operational visibility does not depend on tribal knowledge.",,full,modules/nw-audit-configuration.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement","When I must prove controls work or confirm what is deployed, I need audit logging, admin-policy metrics, and ways to inspect policy objects—so operational visibility does not depend on tribal knowledge.",,full,modules/nw-networkpolicy-audit-concept.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement","When I must prove controls work or confirm what is deployed, I need audit logging, admin-policy metrics, and ways to inspect policy objects—so operational visibility does not depend on tribal knowledge.",,full,modules/nw-anp-audit-logging-concept.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement","When I must prove controls work or confirm what is deployed, I need audit logging, admin-policy metrics, and ways to inspect policy objects—so operational visibility does not depend on tribal knowledge.",,full,modules/nw-banp-audit-logging-concept.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.1 Collect audit evidence for policy enforcement",Collect audit evidence for policy enforcement.,"Observe, audit, and review policy enforcement",full,modules/nw-audit-configuration.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.1 Collect audit evidence for policy enforcement",Collect audit evidence for policy enforcement.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-audit-configure.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.1 Collect audit evidence for policy enforcement",Collect audit evidence for policy enforcement.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-audit-enable.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.1 Collect audit evidence for policy enforcement",Collect audit evidence for policy enforcement.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-audit-disable.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.2 Monitor administrative policy health",Monitor administrative policy health.,"Observe, audit, and review policy enforcement",full,modules/nw-anp-banp-metrics.adoc,networking/network_security/AdminNetworkPolicy/ovn-k-anp-banp-metrics.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.2 Monitor administrative policy health",Monitor administrative policy health.,"Observe, audit, and review policy enforcement",full,modules/nw-anp-audit-logging-concept.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.2 Monitor administrative policy health",Monitor administrative policy health.,"Observe, audit, and review policy enforcement",full,modules/nw-banp-audit-logging-concept.adoc,networking/network_security/logging-network-security.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.3 Review namespace policy and verify admin policy deployment",Review namespace policy and verify admin policy deployment.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-object.adoc,networking/network_security/network_policy/viewing-network-policy.adoc,partial,concept: what a NetworkPolicy object is,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.3 Review namespace policy and verify admin policy deployment",Review namespace policy and verify admin policy deployment.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-view-cli.adoc,networking/network_security/network_policy/viewing-network-policy.adoc,full,"ifeval context dispatch: the module has an ifeval::[""{context}"" == ""configuring-multi-network-policy""] branch. The source assembly context is viewing-network-policy, so that branch is correctly suppressed -- the job map must render this module under the viewing-network-policy context, not the multi-network-policy one","Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
"Observe, audit, and review policy enforcement > 11.3 Review namespace policy and verify admin policy deployment",Review namespace policy and verify admin policy deployment.,"Observe, audit, and review policy enforcement",full,modules/nw-networkpolicy-view-ocm.adoc,networking/network_security/network_policy/viewing-network-policy.adoc,full,,"Duplicate CSV rows collapsed: this job appears twice in the source sheet (once with 11.x numbering, once without)."
Network Flow Visibility > 2.1 View pod-to-pod communication patterns in topology view,View pod-to-pod communication patterns in the topology view.,Network Flow Visibility,full,modules/network-observability-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.1 View pod-to-pod communication patterns in topology view,View pod-to-pod communication patterns in the topology view.,Network Flow Visibility,full,modules/network-observability-working-with-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.1 View pod-to-pod communication patterns in topology view,View pod-to-pod communication patterns in the topology view.,Network Flow Visibility,full,modules/network-observability-configuring-options-topology.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.2 Explore detailed flow records in traffic flows table,Explore detailed flow records in the traffic flows table.,Network Flow Visibility,full,modules/network-observability-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.2 Explore detailed flow records in traffic flows table,Explore detailed flow records in the traffic flows table.,Network Flow Visibility,full,modules/network-observability-working-with-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.2 Explore detailed flow records in traffic flows table,Explore detailed flow records in the traffic flows table.,Network Flow Visibility,full,modules/network-observability-configuring-options-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.3 Monitor bytes transferred and connection counts,Monitor bytes transferred and connection counts.,Network Flow Visibility,full,modules/network-observability-working-with-conversations.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.3 Monitor bytes transferred and connection counts,Monitor bytes transferred and connection counts.,Network Flow Visibility,full,modules/network-observability-histogram-trafficflow.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.3 Monitor bytes transferred and connection counts,Monitor bytes transferred and connection counts.,Network Flow Visibility,full,modules/network-observability-metrics-names.adoc,observability/network_observability/metrics-alerts-dashboards.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.4 Analyze DNS resolution patterns and errors,Analyze DNS resolution patterns and errors.,Network Flow Visibility,full,modules/network-observability-dns-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.4 Analyze DNS resolution patterns and errors,Analyze DNS resolution patterns and errors.,Network Flow Visibility,full,modules/network-observability-dns-tracking.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.4 Analyze DNS resolution patterns and errors,Analyze DNS resolution patterns and errors.,Network Flow Visibility,full,modules/network-observability-dns-resolution-analysis-strategic-benefits.adoc,observability/network_observability/network-observability-dns-resolution-analysis.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.4 Analyze DNS resolution patterns and errors,Analyze DNS resolution patterns and errors.,Network Flow Visibility,full,modules/network-observability-dns-resolution-analysis-configure.adoc,observability/network_observability/network-observability-dns-resolution-analysis.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.4 Analyze DNS resolution patterns and errors,Analyze DNS resolution patterns and errors.,Network Flow Visibility,full,modules/network-observability-dns-resolution-analysis-reference.adoc,observability/network_observability/network-observability-dns-resolution-analysis.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.5 Track traffic on SR-IOV and secondary network interfaces,Track traffic on SR-IOV and secondary network interfaces.,Network Flow Visibility,full,modules/network-observability-SRIOV-configuration.adoc,observability/network_observability/network-observability-secondary-networks.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.5 Track traffic on SR-IOV and secondary network interfaces,Track traffic on SR-IOV and secondary network interfaces.,Network Flow Visibility,full,modules/network-observability-virtualization-configuration.adoc,observability/network_observability/network-observability-secondary-networks.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.5 Track traffic on SR-IOV and secondary network interfaces,Track traffic on SR-IOV and secondary network interfaces.,Network Flow Visibility,full,modules/cnf-associating-secondary-interfaces-metrics-to-network-attachments.adoc,networking/advanced_networking/associating-secondary-interfaces-metrics-to-network-attachments.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Network Flow Visibility > 2.5 Track traffic on SR-IOV and secondary network interfaces,Track traffic on SR-IOV and secondary network interfaces.,Network Flow Visibility,full,modules/cnf-metrics-secondary-interfaces-by-name.adoc,networking/advanced_networking/associating-secondary-interfaces-metrics-to-network-attachments.adoc,full,,"orphan: parent job ""Network Flow Visibility"" is not a job in the Observe CSV; create the job map but wire it into nothing here."
Performance Investigation,"When applications experience degraded performance, I want to identify network latency, retransmissions, and traffic bottlenecks, so I can determine whether the network is contributing to the issue.",,partial,modules/network-observability-RTT-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"Missing: no module ties latency, retransmission, and bottleneck signals together into a single investigation workflow, and nothing covers 4.4 or 4.5 (comparing metrics before/during degradation, correlating network with application performance)."
Performance Investigation,"When applications experience degraded performance, I want to identify network latency, retransmissions, and traffic bottlenecks, so I can determine whether the network is contributing to the issue.",,partial,modules/network-observability-RTT.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"Missing: no module ties latency, retransmission, and bottleneck signals together into a single investigation workflow, and nothing covers 4.4 or 4.5 (comparing metrics before/during degradation, correlating network with application performance)."
Performance Investigation,"When applications experience degraded performance, I want to identify network latency, retransmissions, and traffic bottlenecks, so I can determine whether the network is contributing to the issue.",,partial,modules/network-observability-pktdrop-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"Missing: no module ties latency, retransmission, and bottleneck signals together into a single investigation workflow, and nothing covers 4.4 or 4.5 (comparing metrics before/during degradation, correlating network with application performance)."
Performance Investigation,"When applications experience degraded performance, I want to identify network latency, retransmissions, and traffic bottlenecks, so I can determine whether the network is contributing to the issue.",,partial,modules/network-observability-packet-drops.adoc,observability/network_observability/observing-network-traffic.adoc,full,,"Missing: no module ties latency, retransmission, and bottleneck signals together into a single investigation workflow, and nothing covers 4.4 or 4.5 (comparing metrics before/during degradation, correlating network with application performance)."
Performance Investigation > 4.1 Measure TCP round-trip time (RTT) and latency trends,Measure TCP round-trip time (RTT) and latency trends.,Performance Investigation,full,modules/network-observability-RTT-overview.adoc,observability/network_observability/observing-network-traffic.adoc,full,,
